ул.Бекетова, д.25а;Обычный;0;56.313074;44.015221
ул.Ошарская, д.70;Обычный;0;56.286692;44.046977
ул.Штеменко, д.8;Обычный;0;56.313034;43.942889
ул.Вольская, д.1;Обычный;0;56.28985;43.851584
ул.Движенцев, д.9а;Обычный;0;56.317093;43.940068
ул.Чкалова, д.11в;Обычный;0;56.30058;43.937041
ул.Литературная, д.26а;Обычный;0;56.311446;43.936277
ул.Октябрьской революции, д.25;Обычный;0;56.287317;43.850021
ул.Гороховецкая, д.4а;Обычный;0;56.312265;43.862804
Московское шоссе, д.250а;Обычный;0;56.291743;43.8487
ул.Подворная, д.16а;Обычный;0;56.311736;43.92662
ул.Зеленодольская, д.50;Обычный;0;56.294121;43.867835
ул.Путейская, д.45а;Обычный;0;56.312824;43.884723
ул.Тихорецкая, д.3;Обычный;0;56.310113;43.811402
ул.Тепличная, д.6а;Обычный;0;56.312779;43.86178
ул.Московское шоссе, д.262;Обычный;0;56.290459;43.859193
ул.Гороховецкая, д.24а;Обычный;0;56.302148;43.880896
ул.Электровозная, д.8а;Обычный;0;56.314542;43.942206
ул.Григорьева, д.1;Обычный;0;56.308885;43.88784
ул.Авангардная, д.14а;Обычный;0;56.332057;43.955636
ул.Мануфактурная, д.15;Обычный;0;56.331164;43.929145
ул.Гордеевская, 54а;Обычный;0;54.928629;43.301492
ул.Менделеева, д.15а;Обычный;3;56.282026;44.084167
Афонино, ул,Академическая, д.5;Обычный;1.96696;56.295445;43.909453
ул.Порт-Артурская,д.1;Обычный;0;56.254157;43.968679
проспект Гагарина,д.37;Обычный;0;56.256863;43.972183
проспект Гагарина, д.162а;Обычный;15.8769;56.266747;43.875147
ул.Львовская, д.7;Обычный;12.5833;56.233029;43.836277
ул. Маковского 17а;Обычный;16;56.257648;43.849796
ул.Советской армии, д.15в;Обычный;3.75;56.296434;43.941362
пл.Комсомольская, д.6;Обычный;15.1917;56.251522;43.851225
ул.Краснодонцев, д.13;Обычный;4.53036;56.259763;43.847676
ул.Строкина, д.16;Обычный;3.25;56.296189;44.038119
Советская пл., 3;Обычный;77.994;56.297333;44.065114
ул.Верхне-Печерская, д.3а;Обычный;0;56.323318;44.0261
ул.Б.Печерская, 37а;Обычный;0;56.21764;43.546067
ул.Горького, д.80/1;Обычный;-1.11759e-008;56.09691;43.522477
ул.Красноармейская, у д.4;Обычный;5.45;56.258483;43.998935
ул.Полярная, д.65а;Обычный;3;56.292343;44.038838
ул.Ванеева, д.104/3;Обычный;0;56.339387;43.949761
ул.К.Маркса, д.48а;Обычный;0;55.4582;45.669298
д.Вязовка;Обычный;3.41667;56.325414;44.026225
ул.Минина, д.27;Обычный;9.60417;56.785882;44.466095
ул.Заводская, д.17;Обычный;11.3125;56.305983;44.038362
ул.Рыбинская, д.32;Обычный;0;57.672895;46.645875
ул.Садовая, д.5;Обычный;3.20238;56.146277;44.178077
г.Кстово, ул.Зеленая, д.24;Обычный;5;56.093556;43.504017
ул.Новая, у д.72;Обычный;4.97917;56.325734;44.010469
ул.Ульянова, д.7;Обычный;18.2982;56.316659;44.001037
ул.Звездинка, д.11;Обычный;0;56.302857;44.013335
ул.Салганская, д.34;Обычный;0;56.221705;43.437461
ул.Совхозная, д.13;Обычный;8.90476;56.293587;44.032972
ул.Кузнечихинская, д.100а;Обычный;0;56.470303;44.046033
ул.Новостройка, д.9;Обычный;3;56.382442;44.042961
ул.Б.Покровская, д.25;Обычный;3.23413;56.101298;43.501151
г.Богородск, ул.Ленина, д.101;Обычный;7.39226;56.266182;43.977833
ул.Пятигорская, д.18в;Обычный;0;55.662247;43.604386
ул.Октябрьская, д.18;Обычный;16.3333;56.193176;43.905905
ул.Центральная, д.107а;Обычный;11.7738;55.361661;43.852464
ул.Центральная, д.31а;Обычный;2.77976;55.361139;43.854252
ул.Центральная, д.24а;Обычный;4.75;56.391461;44.046743
ул.Керченская, д.18;Обычный;0;56.305774;44.070153
ул.Деловая, д.13;Обычный;0;56.318216;44.003004
ул.Алексеевская, д.26;Обычный;0;55.377301;43.819442
ул.Володарского, д.40;Обычный;0;56.777114;44.46666
ул.Фруктовая,  д.3;Обычный;26.1488;56.28226;44.048962
ул.Рокосовского, д.2;Обычный;33.6964;56.232088;43.86037
ул.Прыгунова, д.14;Обычный;8.32143;56.294806;44.03149
ул.Бекетова, д.73а;Обычный;21.1464;56.308925;44.017224
ул.Ошарская, д.67;Обычный;15.3631;56.311012;43.991658
ул.Костина, д.6;Обычный;0;56.283994;43.929495
ул.Космонавта Комарова, д.18;Обычный;7.11012;56.323797;43.937113
ул.Тонкинская, д.2а;Обычный;0;56.327271;43.958232
ул.Совнаркомовская, д.32;Обычный;10.2387;56.31213;43.985667
ул.Ильинская, д.132/26;Обычный;56.5898;56.023756;43.620645
ул.Совнаркомовская, д.26;Обычный;4;56.317597;44.031759
ул.Генкиной, д.102;Обычный;15.2865;56.347973;44.187922
ул.Луговая, д.1а;Обычный;5.14375;56.277518;43.979558
пр.Гагарина, д.84;Обычный;7.66667;55.43106;42.508746
ул.Адмирала Макарова, д.6;Обычный;4;56.293102;44.067503
ул.В.Печерская, д.№5;Обычный;33.3667;56.300994;44.027205
ул.Агрономическая, д.132/35;Обычный;7.53333;56.309848;44.029989
ул.Б.Панина, д.№9;Обычный;1.25;56.28278;43.981525
пр.Гагарина, д.66;Обычный;8.55119;55.431264;42.514648
ул.Адмирала Макарова, д.14;Обычный;28.2625;56.24481;44.002717
пр.Гагарина, д.3;Обычный;6.52976;56.293017;44.01523
ул.Бекетова, д.43;Обычный;9.79762;56.341263;44.104235
ул.Чугунова, д.13б;Обычный;7.29762;56.289755;43.934822
ул.Комсомольская площадь, д.6;Обычный;25.5;56.260793;43.984041
ул.40 лет Октября, д.18;Обычный;11.0833;56.316239;43.947578
ул.Литвинова, д.74б;Обычный;2.47917;56.291109;43.942907
ул.Даргомыжского, д.13а;Обычный;5;56.289295;43.995889
ул.Нартова, д.2;Обычный;2.6756;56.331962;43.960729
ул.Должанская, д.2в;Обычный;0.875;56.34942;43.867529
ул.Коминтерна, д.166;Обычный;17.7599;56.2903;44.072992
Казанское шоссе, д.11;Обычный;85.0833;55.359993;43.854953
ул.Центральная, д.15;Обычный;22.4;56.308925;44.017224
ул.Ошарская, д.67,;Обычный;0;56.229697;43.937957
ул.Тропинина, д.51;Обычный;0.916667;56.783978;44.471448
ул.Школьная, д.25;Обычный;7.40476;56.784033;44.474646
ул.Школьная, д.8;Обычный;4.40119;56.292678;44.040239
ул.Богородского ,д.5/5;Обычный;1.7;55.362132;43.852213
ул.Июльских дней, д.10, корп.1;Обычный;0;56.271865;43.97742
пр.Гагарина, д.108;Обычный;4;56.29592;44.033116
ул.Кузнечихинская, д.№80а;Обычный;0;56.336912;43.928013
ул.Акимова, д.19;Обычный;0;56.317942;43.925443
 Московское шоссе, д.12;Евро;11.5155;56.236431;43.841658
ул.Янки Купала, д.30а;Обычный;24.7808;56.278453;43.980079
пр.Гагарина, д.№82;Обычный;4.2381;56.356517;44.064575
г.Бор, р.п.Неклюдово, д.1, к.2;Обычный;8.79315;56.793548;44.494975
г.Семенов, ул.Краюшкина, д.2/1;Обычный;35.3931;56.305509;43.910253
ул.Прокатная, д.22;Обычный;2.5;56.316369;43.98714
ул. Ильинская, д.81;Обычный;24.1232;56.321626;44.019955
ул. Ковалихинская, д.30;Обычный;7.03284;56.292583;44.016739
ул.Чукотская, д.8;Обычный;0;54.929958;43.349605
пр.Ленина, д.45а;Обычный;33.6815;56.264607;44.091596
ул.Магистральная, д.308;Обычный;3;56.151642;44.188273
ул.Военных комиссаров, д.1;Обычный;8.38393;57.674093;46.644159
ул.Ленина, д.4;Обычный;7.4881;56.28343;44.047839
ул.Рокоссовского, д.9;Обычный;10.0357;56.102066;43.513611
ул.Родионова, д.187 В;Евро;31.6667;56.306448;44.076675
